target_set,shape_id,readable_shape,step,classification,nca_seed,accuracy,majority_vote,seed,classification_vx,majority_vote_vx
4,35,111111111-111111111-001010101,40,2;0;35-4;0;35-6;0;35-8;0;35-0;1;35-1;1;35-2;1;35-3;1;35-4;1;35-5;1;35-6;1;35-7;1;32-8;1;35-0;2;35-1;2;35-2;2;35-3;2;35-4;2;35-5;2;30-6;2;35-7;2;35-8;2;35,4,0.9090909090909092,35,1,0.02998522183438872,1.899851882718159
4,35,111111111-111111111-001010101,40,2;0;35-4;0;35-6;0;35-8;0;35-0;1;35-1;1;35-2;1;35-3;1;35-4;1;35-5;1;35-6;1;35-7;1;32-8;1;35-0;2;35-1;2;35-2;2;35-3;2;35-4;2;35-5;2;30-6;2;35-7;2;35-8;2;35,4,0.9090909090909092,35,2,0.9037651797335648,2.6363121108346563
4,35,111111111-111111111-001010101,40,2;0;35-4;0;35-6;0;35-8;0;35-0;1;35-1;1;35-2;1;35-3;1;35-4;1;35-5;1;35-6;1;35-7;1;32-8;1;35-0;2;35-1;2;35-2;2;35-3;2;35-4;2;35-5;2;30-6;2;35-7;2;35-8;2;35,4,0.9090909090909092,35,3,0.8421288518341967,2.733213772734792
4,35,111111111-111111111-001010101,40,2;0;35-4;0;35-6;0;35-8;0;35-0;1;35-1;1;35-2;1;35-3;1;35-4;1;35-5;1;35-6;1;35-7;1;32-8;1;35-0;2;35-1;2;35-2;2;35-3;2;35-4;2;35-5;2;30-6;2;35-7;2;35-8;2;35,4,0.9090909090909092,35,4,0.9609064650458166,3.0961593546164674
4,35,111111111-111111111-001010101,40,2;0;35-4;0;35-6;0;35-8;0;35-0;1;35-1;1;35-2;1;35-3;1;35-4;1;35-5;1;35-6;1;35-7;1;32-8;1;35-0;2;35-1;2;35-2;2;35-3;2;35-4;2;35-5;2;30-6;2;35-7;2;35-8;2;35,4,0.9090909090909092,35,5,-0.03794418989451085,1.646607072970284
4,36,111111111-111111111-100010101,40,0;0;36-4;0;36-6;0;36-8;0;35-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,4,0.9545454545454546,36,1,1.7646058696808151,2.847182872703401
4,36,111111111-111111111-100010101,40,0;0;36-4;0;36-6;0;36-8;0;35-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,4,0.9545454545454546,36,2,2.21403858323233,2.297639884439525
4,36,111111111-111111111-100010101,40,0;0;36-4;0;36-6;0;36-8;0;35-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,4,0.9545454545454546,36,3,1.571575158198434,1.7058158025869694
4,36,111111111-111111111-100010101,40,0;0;36-4;0;36-6;0;36-8;0;35-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,4,0.9545454545454546,36,4,1.8824843204672084,2.5361823400857033
4,36,111111111-111111111-100010101,40,0;0;36-4;0;36-6;0;36-8;0;35-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,4,0.9545454545454546,36,5,1.689213503935661,2.8590074171631885
4,37,111111111-111111111-101000101,40,0;0;37-2;0;37-6;0;37-8;0;37-0;1;37-1;1;37-2;1;37-3;1;37-4;1;37-5;1;37-6;1;37-7;1;37-8;1;37-0;2;37-1;2;37-2;2;37-3;2;37-4;2;37-5;2;37-6;2;37-7;2;37-8;2;37,4,1.0,37,1,2.1789566181388795,2.1789566181388795
4,37,111111111-111111111-101000101,40,0;0;37-2;0;37-6;0;37-8;0;37-0;1;37-1;1;37-2;1;37-3;1;37-4;1;37-5;1;37-6;1;37-7;1;37-8;1;37-0;2;37-1;2;37-2;2;37-3;2;37-4;2;37-5;2;37-6;2;37-7;2;37-8;2;37,4,1.0,37,2,1.3436132926629356,1.3436132926629356
4,37,111111111-111111111-101000101,40,0;0;37-2;0;37-6;0;37-8;0;37-0;1;37-1;1;37-2;1;37-3;1;37-4;1;37-5;1;37-6;1;37-7;1;37-8;1;37-0;2;37-1;2;37-2;2;37-3;2;37-4;2;37-5;2;37-6;2;37-7;2;37-8;2;37,4,1.0,37,3,2.2025931836366857,2.2025931836366857
4,37,111111111-111111111-101000101,40,0;0;37-2;0;37-6;0;37-8;0;37-0;1;37-1;1;37-2;1;37-3;1;37-4;1;37-5;1;37-6;1;37-7;1;37-8;1;37-0;2;37-1;2;37-2;2;37-3;2;37-4;2;37-5;2;37-6;2;37-7;2;37-8;2;37,4,1.0,37,4,2.4554586312714233,2.4554586312714233
4,37,111111111-111111111-101000101,40,0;0;37-2;0;37-6;0;37-8;0;37-0;1;37-1;1;37-2;1;37-3;1;37-4;1;37-5;1;37-6;1;37-7;1;37-8;1;37-0;2;37-1;2;37-2;2;37-3;2;37-4;2;37-5;2;37-6;2;37-7;2;37-8;2;37,4,1.0,37,5,1.8357280896735848,1.8357280896735848
4,38,111111111-111111111-101010100,40,0;0;38-2;0;34-4;0;34-6;0;38-0;1;38-1;1;34-2;1;34-3;1;34-4;1;34-5;1;38-6;1;38-7;1;38-8;1;38-0;2;34-1;2;34-2;2;34-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,4,0.5909090909090909,38,1,1.0966285118031127,2.7416737058269445
4,38,111111111-111111111-101010100,40,0;0;38-2;0;34-4;0;34-6;0;38-0;1;38-1;1;34-2;1;34-3;1;34-4;1;34-5;1;38-6;1;38-7;1;38-8;1;38-0;2;34-1;2;34-2;2;34-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,4,0.5909090909090909,38,2,1.6375090790330833,2.535142190755784
4,38,111111111-111111111-101010100,40,0;0;38-2;0;34-4;0;34-6;0;38-0;1;38-1;1;34-2;1;34-3;1;34-4;1;34-5;1;38-6;1;38-7;1;38-8;1;38-0;2;34-1;2;34-2;2;34-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,4,0.5909090909090909,38,3,1.6174126049656936,2.6662600537079624
4,38,111111111-111111111-101010100,40,0;0;38-2;0;34-4;0;34-6;0;38-0;1;38-1;1;34-2;1;34-3;1;34-4;1;34-5;1;38-6;1;38-7;1;38-8;1;38-0;2;34-1;2;34-2;2;34-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,4,0.5909090909090909,38,4,2.30661572756609,2.663477487845945
4,38,111111111-111111111-101010100,40,0;0;38-2;0;34-4;0;34-6;0;38-0;1;38-1;1;34-2;1;34-3;1;34-4;1;34-5;1;38-6;1;38-7;1;38-8;1;38-0;2;34-1;2;34-2;2;34-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,4,0.5909090909090909,38,5,0.7456082430974957,2.7188079240048935
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,1,3.2662573825650085,3.2662573825650085
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,2,3.1702862674560603,3.1702862674560603
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,3,1.8428490882138375,1.8428490882138375
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,4,2.4318850725748384,2.4318850725748384
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,5,3.7169256489195845,3.7169256489195845
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,1,0.8203586789103361,0.8203586789103361
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,2,1.6665514478278176,1.6665514478278176
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,3,1.9333288140805736,1.9333288140805736
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,4,0.981348190674528,0.981348190674528
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,5,0.7563423485350818,0.7563423485350818
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,1,1.8447792354991328,1.8447792354991328
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,2,1.6754072888600566,1.6754072888600566
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,3,1.8163143609542265,1.8163143609542265
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,4,2.0402809165026605,2.0402809165026605
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,5,0.9958888399089895,0.9958888399089895
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,1,3.2662573825650085,3.2662573825650085
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,2,3.1702862674560603,3.1702862674560603
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,3,1.8428490882138375,1.8428490882138375
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,4,2.4318850725748384,2.4318850725748384
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,5,3.7169256489195845,3.7169256489195845
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,1,0.8203586789103361,0.8203586789103361
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,2,1.6665514478278176,1.6665514478278176
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,3,1.9333288140805736,1.9333288140805736
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,4,0.981348190674528,0.981348190674528
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,5,1.0,1,5,0.7563423485350818,0.7563423485350818
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,1,1.8447792354991328,1.8447792354991328
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,2,1.6754072888600566,1.6754072888600566
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,3,1.8163143609542265,1.8163143609542265
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,4,2.0402809165026605,2.0402809165026605
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,5,1.0,2,5,0.9958888399089895,0.9958888399089895
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,5,1.0,3,1,1.8178833691910095,1.8178833691910095
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,5,1.0,3,2,1.9929618691059918,1.9929618691059918
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,5,1.0,3,3,1.741574407765231,1.741574407765231
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,5,1.0,3,4,2.163380108727427,2.163380108727427
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,5,1.0,3,5,2.2745144215447803,2.2745144215447803
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,5,1.0,4,1,0.618152967902345,0.618152967902345
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,5,1.0,4,2,0.6607999140734201,0.6607999140734201
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,5,1.0,4,3,0.23022832021382703,0.23022832021382703
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,5,1.0,4,4,0.6401784294755521,0.6401784294755521
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,5,1.0,4,5,0.6432146811123464,0.6432146811123464
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,5,0.0,2,1,1.5613854494158346,1.5613854494158346
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,5,0.0,2,2,0.48474778585955286,0.48474778585955286
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,5,0.0,2,3,0.49111018270789103,0.49111018270789103
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,5,0.0,2,4,0.9105737853075632,0.9105737853075632
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,5,0.0,2,5,0.5914140506238335,0.5914140506238335
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,5,1.0,6,1,2.611042407021058,2.611042407021058
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,5,1.0,6,2,2.2480949222969904,2.2480949222969904
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,5,1.0,6,3,1.7123169495395099,1.7123169495395099
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,5,1.0,6,4,2.1171863936540936,2.1171863936540936
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,5,1.0,6,5,1.6888696862383352,1.6888696862383352
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,5,1.0,7,1,1.4146543318878568,1.4146543318878568
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,5,1.0,7,2,0.6766259200293361,0.6766259200293361
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,5,1.0,7,3,0.8477767929581538,0.8477767929581538
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,5,1.0,7,4,1.3799920953636262,1.3799920953636262
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,5,1.0,7,5,1.2999084505112688,1.2999084505112688
2,8,111111111-111111111-101010101,40,0;0;8-2;0;8-4;0;8-6;0;8-8;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,5,1.0,8,1,2.3167426277212555,2.3167426277212555
2,8,111111111-111111111-101010101,40,0;0;8-2;0;8-4;0;8-6;0;8-8;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,5,1.0,8,2,3.5131833221392683,3.5131833221392683
2,8,111111111-111111111-101010101,40,0;0;8-2;0;8-4;0;8-6;0;8-8;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,5,1.0,8,3,2.064324791896478,2.064324791896478
2,8,111111111-111111111-101010101,40,0;0;8-2;0;8-4;0;8-6;0;8-8;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,5,1.0,8,4,2.233942035042322,2.233942035042322
2,8,111111111-111111111-101010101,40,0;0;8-2;0;8-4;0;8-6;0;8-8;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,5,1.0,8,5,1.8877116093749546,1.8877116093749546
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,1,3.2662573825650085,3.2662573825650085
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,2,3.1702862674560603,3.1702862674560603
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,3,1.8428490882138375,1.8428490882138375
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,4,2.4318850725748384,2.4318850725748384
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,5,1.0,0,5,3.7169256489195845,3.7169256489195845
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;14-3;1;1-1;2;1-2;2;1-3;2;1,5,0.8888888888888888,1,1,-0.029399237430836025,2.3897230236075346
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;14-3;1;1-1;2;1-2;2;1-3;2;1,5,0.8888888888888888,1,2,2.7873737970184473,3.9667445405510517
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;14-3;1;1-1;2;1-2;2;1-3;2;1,5,0.8888888888888888,1,3,2.0714375243418,3.347276483173254
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;14-3;1;1-1;2;1-2;2;1-3;2;1,5,0.8888888888888888,1,4,-0.014491771965698801,2.954469257871947
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;14-3;1;1-1;2;1-2;2;1-3;2;1,5,0.8888888888888888,1,5,-0.02838258926821795,3.457660358591142
3,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,5,1.0,2,1,2.719429660688603,2.719429660688603
3,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,5,1.0,2,2,2.9786385311597043,2.9786385311597043
3,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,5,1.0,2,3,3.083281809155198,3.083281809155198
3,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,5,1.0,2,4,2.4348468010925837,2.4348468010925837
3,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,5,1.0,2,5,3.6085336468489,3.6085336468489
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,5,1.0,3,1,3.032604523318085,3.032604523318085
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,5,1.0,3,2,3.0751663493229153,3.0751663493229153
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,5,1.0,3,3,3.291399331541842,3.291399331541842
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,5,1.0,3,4,1.195359090962334,1.195359090962334
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,5,1.0,3,5,3.9231741750904314,3.9231741750904314
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,5,1.0,4,1,2.1136606873857584,2.1136606873857584
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,5,1.0,4,2,0.6891377760361309,0.6891377760361309
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,5,1.0,4,3,2.0465928871880092,2.0465928871880092
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,5,1.0,4,4,1.9877610709627116,1.9877610709627116
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,5,1.0,4,5,2.1179244552334704,2.1179244552334704
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,1.0,5,1,0.8203586789103361,0.8203586789103361
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,1.0,5,2,1.6665514478278176,1.6665514478278176
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,1.0,5,3,1.9333288140805736,1.9333288140805736
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,1.0,5,4,0.981348190674528,0.981348190674528
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,1.0,5,5,0.7563423485350818,0.7563423485350818
3,6,01111-11111,40,0;0;6-1;0;13-2;0;13-3;0;13-4;0;13-1;1;6-2;1;6-3;1;6-4;1;6,5,0.5555555555555556,6,1,-0.02899015148727676,2.05708663533497
3,6,01111-11111,40,0;0;6-1;0;13-2;0;13-3;0;13-4;0;13-1;1;6-2;1;6-3;1;6-4;1;6,5,0.5555555555555556,6,2,-0.03228985523663525,0.7458673285081605
3,6,01111-11111,40,0;0;6-1;0;13-2;0;13-3;0;13-4;0;13-1;1;6-2;1;6-3;1;6-4;1;6,5,0.5555555555555556,6,3,0.12365900449462552,0.23583249261152742
3,6,01111-11111,40,0;0;6-1;0;13-2;0;13-3;0;13-4;0;13-1;1;6-2;1;6-3;1;6-4;1;6,5,0.5555555555555556,6,4,0.5424544600149203,0.8404651638197298
